t,x,y,z,ex,ey,ez,min_obstacle_distance
11.440046548843384,2.1361780306108167,0.0,1.4997010010820868,2.1361780306108167,0.0,-0.00029899891791318467,0.3491879277536781
11.450037717819214,2.1352226983370737,0.0,1.4997067215876125,2.1352226983370737,0.0,-0.00029327841238746544,0.3483050541078722
11.460049867630005,2.134361811159584,0.0,1.499711828906213,2.134361811159584,0.0,-0.0002881710937869819,0.34750960191351093
11.470017433166504,2.1333084121586157,0.0,1.4997180178745357,2.1333084121586157,0.0,-0.00028198212546426404,0.34653645122272886
11.480021715164185,2.1324457083344686,0.0,1.4997230376567976,2.1324457083344686,0.0,-0.00027696234320240265,0.3457396171089167
11.490026950836182,2.1313904719489156,0.0,1.4997291187962807,2.1313904719489156,0.0,-0.0002708812037193198,0.34476513338590137
11.500030279159546,2.1304305607062446,0.0,1.49973459503189,2.1304305607062446,0.0,-0.00026540496810989467,0.3438788550644834
11.510008573532104,2.1294702446041556,0.0,1.4997400214135777,2.1294702446041556,0.0,-0.00025997858642234917,0.3429923704060434
11.520379304885864,2.128509686633066,0.0,1.4997453977020658,2.128509686633066,0.0,-0.00025460229793417,0.34210583058829497
11.530025243759155,2.1275490468030367,0.0,1.499750723639496,2.1275490468030367,0.0,-0.0002492763605039805,0.3412193839281004
11.54006290435791,2.1266845309163025,0.0,1.499755473717225,2.1266845309163025,0.0,-0.0002445262827750483,0.34042178195852063
11.55001187324524,2.1257241662435256,0.0,1.4997607032697133,2.1257241662435256,0.0,-0.00023929673028666443,0.33953591116589027
11.560018301010132,2.124764167871226,0.0,1.4997658816575665,2.124764167871226,0.0,-0.00023411834243347585,0.33865054839459857
11.570034980773926,2.123708770499689,0.0,1.499771518411566,2.123708770499689,0.0,-0.0002284815884339153,0.33767740043647515
11.58004641532898,2.122750022688624,0.0,1.4997765883806988,2.122750022688624,0.0,-0.0002234116193011726,0.336793549353079
11.590039253234863,2.1217920928846055,0.0,1.4997816063940073,2.1217920928846055,0.0,-0.00021839360599273938,0.33591062355155915
11.600045680999756,2.1208351204246476,0.0,1.499786572291765,2.1208351204246476,0.0,-0.00021342770823506996,0.33502875154609674
11.609994411468506,2.1199747766739665,0.0,1.4997909969118957,2.1199747766739665,0.0,-0.00020900308810434254,0.33423607182040677
11.62025785446167,2.118924591310275,0.0,1.4997963471101632,2.118924591310275,0.0,-0.00020365288983681396,0.3332686699745581
11.630005359649658,2.1180665645409547,0.0,1.4998006771905075,2.1180665645409547,0.0,-0.00019932280949253034,0.33247843396968796
11.640024900436401,2.117019498088506,0.0,1.4998059114491473,2.117019498088506,0.0,-0.00019408855085267795,0.33151428291630763
11.650055646896362,2.116069311252141,0.0,1.499810614267059,2.116069311252141,0.0,-0.00018938573294091654,0.33063952018202053
11.660001754760742,2.1151208638688654,0.0,1.4998152639987448,2.1151208638688654,0.0,-0.00018473600125523681,0.32976653061781896
11.670042514801025,2.1141742773989343,0.0,1.4998198604951603,2.1141742773989343,0.0,-0.00018013950483974916,0.3288954256048973
11.680050611495972,2.1132296708090137,0.0,1.4998244036490627,2.1132296708090137,0.0,-0.00017559635093733483,0.32802631413996636
11.69003701210022,2.1122871606440072,0.0,1.4998288933391444,2.1122871606440072,0.0,-0.00017110666085562443,0.3271593029033126
11.700129985809326,2.1114407883412474,0.0,1.4998328883011407,2.1114407883412474,0.0,-0.00016711169885930133,0.3263808748188953
11.709999799728394,2.1104088838518726,0.0,1.4998377121476523,2.1104088838518726,0.0,-0.00016228785234773113,0.32543199644252735
11.720284938812256,2.109473338363973,0.0,1.499842041185776,2.109473338363973,0.0,-0.00015795881422397962,0.3245719031601008
11.730065822601318,2.108540331366529,0.0,1.499846316594433,2.108540331366529,0.0,-0.00015368340556709548,0.3237143137977348
